,AKT,AP1,ERK,Ecadherin,EpCAM,Fvalue,GLI,GRB2SOS,GSK3b,IKK,MDM2,MEK,MYC,NFKB,NOTCH,PI3K,RAF,RAS,SMAD23,SMAD4,Snail,TAK1,TGFBR,TGFb,THY1,Twist1,ZEB1,bcatenin,miR200,miR34,p38,p53
"[('NFKB', 0), ('THY1', 0)]",-0.16666666666666666,0.0,-0.22727272727272727,,0.5,-0.32105263157894737,-0.5,-0.5,-0.5,0.5,-0.5,-0.5,,0.5,-0.16666666666666666,-0.5,-0.5,-0.5,-0.5,-0.375,-0.3333333333333333,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.2777777777777778,-0.5,-0.5,-0.5,-0.1
"[('AKT', 0), ('GSK3b', 0)]",0.16666666666666666,0.0,-0.22727272727272727,,0.5,-0.3105263157894737,-0.5,-0.5,-0.5,0.5,-0.5,-0.5,,-0.5,-0.16666666666666666,0.5,-0.5,-0.5,-0.5,-0.25,-0.5,0.0,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.1
"[('AKT', 1), ('p53', 1)]",-0.5,0.0,-0.13636363636363635,,-0.5,-0.30526315789473685,-0.5,-0.5,-0.5,-0.5,0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.25,-0.5,-0.4444444444444444,-0.375,,-0.5,-0.25,-0.2222222222222222,-0.5,0.0,-0.5,0.0
"[('AP1', 0), ('miR200', 1)]",-0.5,0.5,0.045454545454545456,,-0.5,-0.26842105263157895,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.125,-0.16666666666666666,-0.5,-0.5,-0.25,,0.0,0.0,-0.3888888888888889,-0.5,-0.5,0.5,-0.2
"[('GSK3b', 1), ('MEK', 0)]",-0.16666666666666666,-0.5,-0.045454545454545456,,0.5,-0.2578947368421053,0.0,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,0.5,-0.25,-0.5,-0.25,-0.5,-0.5,-0.3888888888888889,-0.5,,-0.5,-0.25,0.16666666666666666,-0.5,-0.16666666666666666,-0.5,-0.3
"[('SMAD4', 0), ('bcatenin', 0)]",-0.4166666666666667,-0.25,0.056818181818181816,,-0.25,-0.125,0.25,-0.5,0.5,-0.5,-0.5,-0.5,,0.0,0.0,-0.5,-0.5,-0.25,0.5,0.03125,-0.20833333333333334,-0.5,-0.1527777777777778,-0.28125,,-0.25,-0.0625,0.16666666666666666,-0.5,-0.4166666666666667,-0.5,-0.15
"[('SMAD23', 1), ('TGFBR', 0)]",-0.08333333333333333,-0.125,-0.19318181818181818,,0.0,-0.14473684210526316,0.125,0.5,-0.5,0.0,-0.5,-0.5,,0.0,-0.3333333333333333,-0.5,-0.25,0.0,-0.5,-0.03125,-0.125,-0.5,-0.06944444444444445,-0.1875,,0.0,-0.25,-0.1111111111111111,-0.375,-0.25,0.0,-0.2125
"[('EpCAM', 1), ('TGFBR', 1)]",-0.5,-0.5,-0.13636363636363635,,-0.5,-0.4052631578947368,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.25,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.25,-0.5,-0.5,-0.5,-0.5,-0.3
"[('EpCAM', 0), ('GSK3b', 0)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('MEK', 1), ('miR34', 1)]",-0.5,0.0,-0.3181818181818182,,0.5,-0.33157894736842103,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.3333333333333333,-0.5,-0.3888888888888889,-0.5,,-0.5,-0.25,-0.3888888888888889,-0.5,0.5,-0.5,-0.1
"[('NOTCH', 0), ('p53', 0)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.33157894736842103,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.25,,-0.5,-0.5,-0.2777777777777778,-0.5,-0.16666666666666666,-0.5,-0.2
"[('IKK', 0), ('p53', 0)]",-0.16666666666666666,0.0,-0.22727272727272727,,0.5,-0.3631578947368421,-0.5,-0.5,-0.5,0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,0.0,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('AKT', 1), ('PI3K', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('IKK', 0), ('ZEB1', 1)]",-0.16666666666666666,0.0,-0.22727272727272727,,0.5,-0.3631578947368421,-0.5,-0.5,-0.5,0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,0.0,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('NFKB', 1), ('RAS', 0)]",-0.4166666666666667,-0.125,-0.18181818181818182,,0.0,-0.24736842105263157,-0.375,0.5,-0.25,-0.5,-0.5,-0.5,,-0.5,-0.5,0.5,0.0,-0.4375,-0.5,-0.25,-0.5,0.0,-0.3333333333333333,-0.5,,-0.25,-0.4375,0.08333333333333333,-0.5,-0.4166666666666667,0.0,-0.15
"[('bcatenin', 0), ('miR200', 1)]",-0.5,-0.5,0.045454545454545456,,-0.5,-0.22631578947368422,-0.5,-0.5,0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.25,-0.5,-0.25,-0.16666666666666666,-0.5,-0.5,-0.25,,-0.5,0.0,0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('AKT', 0), ('miR200', 1)]",0.16666666666666666,-0.5,-0.045454545454545456,,-0.5,-0.24736842105263157,-0.5,-0.5,-0.5,0.5,-0.5,-0.5,,-0.5,-0.16666666666666666,0.5,-0.5,-0.5,-0.5,-0.125,-0.16666666666666666,0.0,-0.5,-0.25,,-0.5,0.0,-0.3888888888888889,-0.5,-0.5,-0.5,-0.1
"[('GLI', 1), ('bcatenin', 0)]",-0.5,0.0,-0.13636363636363635,,0.5,-0.2894736842105263,-0.5,-0.5,0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.25,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('MDM2', 0), ('TGFBR', 0)]",-0.041666666666666664,-0.234375,-0.17045454545454544,,-0.0625,-0.1411184210526316,-0.015625,0.0,-0.5,0.0,-0.5,-0.375,,-0.03125,-0.5,0.0,-0.25,0.25,-0.25,-0.01171875,-0.28125,-0.5,-0.19791666666666666,0.0,,-0.1875,-0.15625,-0.09375,-0.4375,-0.3020833333333333,-0.25,-0.04375
"[('ERK', 0), ('MDM2', 1)]",-0.3333333333333333,-0.5,0.0,,0.0,-0.30526315789473685,-0.25,-0.5,-0.5,-0.5,-0.5,0.5,,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.1875,-0.5,-0.5,-0.3888888888888889,-0.5,,-0.5,-0.25,-0.1111111111111111,-0.5,-0.3333333333333333,-0.5,-0.35
"[('GSK3b', 1), ('THY1', 1)]",-0.16666666666666666,0.0,-0.045454545454545456,,0.5,-0.2789473684210526,0.0,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.25,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,0.2777777777777778,-0.5,-0.5,-0.5,-0.2
"[('RAF', 0), ('bcatenin', 1)]",-0.5,-0.25,-0.09090909090909091,,0.0,-0.3526315789473684,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,0.0,-0.25,-0.5,-0.25,-0.5,-0.5,-0.3333333333333333,-0.5,,-0.5,-0.375,-0.3888888888888889,-0.5,-0.5,-0.5,-0.3
"[('NFKB', 0), ('RAF', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.3631578947368421,-0.5,-0.5,-0.5,0.5,-0.5,-0.5,,0.5,-0.16666666666666666,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('MYC', 0), ('THY1', 0)]",-0.16666666666666666,0.0,-0.13636363636363635,,-0.5,-0.33157894736842103,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.3333333333333333,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.16666666666666666,-0.5,-0.16666666666666666,-0.5,0.0
"[('Snail', 1), ('bcatenin', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('THY1', 0), ('p53', 1)]",-0.16666666666666666,0.0,-0.13636363636363635,,-0.5,-0.28421052631578947,-0.5,-0.5,-0.5,-0.5,0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.08333333333333333,-0.5,-0.4444444444444444,-0.375,,-0.5,-0.25,-0.1111111111111111,-0.5,0.0,-0.5,-0.1
"[('RAS', 0), ('bcatenin', 1)]",-0.5,-0.125,-0.11363636363636363,,0.25,-0.28157894736842104,-0.5,0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,0.5,0.0,-0.25,-0.5,-0.21875,-0.5,0.0,-0.3333333333333333,-0.5,,-0.25,-0.4375,-0.3611111111111111,-0.5,-0.5,0.0,-0.175
"[('GRB2SOS', 1), ('NFKB', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('NFKB', 0), ('SMAD23', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.3631578947368421,-0.5,-0.5,-0.5,0.5,-0.5,-0.5,,0.5,-0.16666666666666666,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('GLI', 0), ('GRB2SOS', 0)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.3105263157894737,0.5,0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.25,-0.5,-0.5,-0.2777777777777778,-0.5,,-0.5,-0.5,-0.2777777777777778,-0.5,-0.5,-0.5,-0.2
"[('NFKB', 0), ('PI3K', 0)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.32105263157894737,-0.5,0.0,-0.5,0.5,-0.5,-0.5,,0.5,-0.16666666666666666,0.5,-0.5,-0.25,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.1
"[('GRB2SOS', 0), ('MEK', 0)]",-0.3333333333333333,-0.5,0.09090909090909091,,0.0,-0.2631578947368421,-0.25,0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,0.5,-0.375,-0.5,-0.1875,-0.5,-0.5,-0.2777777777777778,-0.5,,-0.5,-0.25,-0.1111111111111111,-0.5,-0.3333333333333333,-0.5,-0.35
"[('GSK3b', 1), ('MYC', 0)]",-0.16666666666666666,0.0,0.045454545454545456,,-0.5,-0.2789473684210526,0.0,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.25,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,0.16666666666666666,-0.5,-0.16666666666666666,-0.5,-0.1
"[('GSK3b', 0), ('RAF', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('AP1', 1), ('SMAD23', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('EpCAM', 0), ('bcatenin', 0)]",-0.5,0.0,-0.13636363636363635,,0.5,-0.2894736842105263,-0.5,-0.5,0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.25,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('EpCAM', 1), ('p53', 1)]",-0.5,-0.5,-0.09090909090909091,,0.0,-0.29473684210526313,-0.5,-0.5,-0.5,-0.5,0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.3125,-0.25,-0.5,-0.4444444444444444,-0.375,,-0.5,-0.25,-0.3888888888888889,-0.5,-0.16666666666666666,-0.5,0.15
"[('GRB2SOS', 0), ('Snail', 0)]",-0.5,0.5,-0.3181818181818182,,0.5,-0.19473684210526315,0.0,0.5,-0.5,-0.5,-0.5,-0.5,,0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.25,0.16666666666666666,-0.5,-0.16666666666666666,-0.5,,0.0,0.0,-0.2777777777777778,-0.5,0.16666666666666666,-0.5,-0.1
"[('TGFb', 1), ('ZEB1', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('GRB2SOS', 0), ('NOTCH', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.3631578947368421,-0.5,0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.3888888888888889,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('NFKB', 0), ('miR200', 1)]",-0.5,-0.5,-0.045454545454545456,,-0.5,-0.3,-0.5,-0.5,-0.5,0.5,-0.5,-0.5,,0.5,-0.16666666666666666,-0.5,-0.5,-0.5,-0.5,-0.25,-0.16666666666666666,-0.5,-0.5,-0.25,,-0.5,0.0,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('EpCAM', 1), ('TGFBR', 0)]",0.041666666666666664,0.078125,-0.17897727272727273,,-0.09375,-0.14638157894736842,-0.015625,0.25,-0.5,0.0,-0.5,-0.3125,,-0.03125,-0.3958333333333333,-0.1875,-0.25,0.125,-0.25,-0.03125,-0.19791666666666666,-0.5,-0.19791666666666666,-0.09375,,-0.1875,-0.15625,-0.10416666666666667,-0.4375,-0.2708333333333333,-0.25,-0.184375
"[('NFKB', 1), ('PI3K', 0)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.3526315789473684,-0.5,0.0,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,0.5,-0.5,-0.25,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.1
"[('NFKB', 1), ('miR34', 1)]",-0.5,0.0,-0.3181818181818182,,0.5,-0.33157894736842103,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.3333333333333333,-0.5,-0.3888888888888889,-0.5,,-0.5,-0.25,-0.3888888888888889,-0.5,0.5,-0.5,-0.1
"[('AP1', 0), ('Ecadherin', 0)]",-0.5,0.0,-0.13636363636363635,,0.5,-0.3526315789473684,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.25,-0.5,-0.5,-0.5,-0.5,,0.0,-0.5,-0.3888888888888889,-0.5,-0.5,0.5,-0.2
"[('PI3K', 0), ('miR200', 0)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.3526315789473684,-0.5,0.0,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,0.5,-0.5,-0.25,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.1
"[('ERK', 1), ('PI3K', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('RAS', 1), ('bcatenin', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('miR200', 1), ('p38', 0)]",-0.5,-0.5,-0.045454545454545456,,-0.5,-0.3,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.25,-0.5,-0.25,-0.16666666666666666,0.0,-0.5,-0.25,,-0.5,0.0,-0.3888888888888889,-0.5,-0.5,0.5,-0.2
"[('Ecadherin', 0), ('MYC', 0)]",-0.5,0.0,-0.13636363636363635,,-0.5,-0.3736842105263158,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.2777777777777778,-0.5,-0.16666666666666666,-0.5,-0.1
"[('Snail', 0), ('p53', 0)]",-0.5,0.5,-0.3181818181818182,,0.5,-0.22631578947368422,0.0,-0.5,-0.5,-0.5,-0.5,-0.5,,0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.25,0.16666666666666666,-0.5,-0.2777777777777778,-0.5,,0.0,0.0,-0.2777777777777778,-0.5,0.16666666666666666,-0.5,-0.1
"[('MEK', 1), ('TGFb', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('PI3K', 0), ('TAK1', 0)]",-0.16666666666666666,0.0,-0.22727272727272727,,0.5,-0.3,-0.5,0.0,-0.5,0.5,-0.5,-0.5,,-0.5,-0.5,0.5,-0.5,0.0,-0.5,-0.375,-0.5,-0.5,-0.3888888888888889,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,0.5,-0.1
"[('SMAD23', 0), ('p53', 1)]",-0.5,0.0,-0.13636363636363635,,-0.5,-0.2736842105263158,-0.5,-0.5,-0.5,-0.5,0.5,-0.5,,-0.5,-0.16666666666666666,-0.5,-0.5,-0.5,0.5,-0.5,-0.25,-0.5,-0.3333333333333333,-0.375,,-0.5,-0.25,-0.2222222222222222,-0.5,0.0,-0.5,0.0
"[('Ecadherin', 1), ('RAF', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.3631578947368421,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.3333333333333333,-0.5,-0.5,-0.5,,0.0,-0.25,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('SMAD4', 1), ('TAK1', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('GRB2SOS', 1), ('miR34', 0)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('RAF', 1), ('TGFb', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('GSK3b', 1), ('miR34', 0)]",-0.16666666666666666,0.0,-0.045454545454545456,,0.5,-0.2789473684210526,0.0,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.25,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,0.2777777777777778,-0.5,-0.5,-0.5,-0.2
"[('AKT', 0), ('GLI', 0)]",0.0,0.0,-0.13636363636363635,,0.5,-0.23157894736842105,0.25,-0.5,-0.5,0.5,-0.5,-0.5,,-0.5,-0.16666666666666666,0.5,-0.5,-0.375,-0.5,-0.125,-0.5,0.0,-0.3888888888888889,-0.5,,-0.5,-0.5,-0.05555555555555555,-0.5,-0.5,-0.5,-0.1
"[('AKT', 0), ('GLI', 1)]",0.16666666666666666,0.0,-0.22727272727272727,,0.5,-0.3105263157894737,-0.5,-0.5,-0.5,0.5,-0.5,-0.5,,-0.5,-0.16666666666666666,0.5,-0.5,-0.5,-0.5,-0.25,-0.5,0.0,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.1
"[('EpCAM', 1), ('RAS', 0)]",-0.4166666666666667,0.0,-0.1590909090909091,,-0.25,-0.23421052631578948,-0.375,0.5,-0.25,-0.5,-0.5,-0.5,,-0.5,-0.5,0.5,0.0,-0.4375,-0.5,-0.15625,-0.5,0.0,-0.3333333333333333,-0.5,,-0.25,-0.25,0.1111111111111111,-0.5,-0.4166666666666667,0.0,-0.225
"[('Snail', 0), ('TAK1', 1)]",-0.5,0.5,-0.3181818181818182,,0.5,-0.22631578947368422,0.0,-0.5,-0.5,-0.5,-0.5,-0.5,,0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.25,0.16666666666666666,-0.5,-0.2777777777777778,-0.5,,0.0,0.0,-0.2777777777777778,-0.5,0.16666666666666666,-0.5,-0.1
"[('NOTCH', 0), ('TGFBR', 0)]",-0.020833333333333332,-0.15625,-0.1903409090909091,,-0.03125,-0.16578947368421051,-0.03125,0.25,-0.5,-0.5,-0.5,-0.3125,,-0.1875,-0.2916666666666667,-0.375,-0.25,0.125,0.0,-0.1328125,-0.19791666666666666,-0.5,-0.2847222222222222,0.09375,,-0.1875,-0.15625,-0.08333333333333333,-0.4375,-0.22916666666666666,-0.25,-0.2125
"[('TGFBR', 0), ('bcatenin', 1)]",-0.16666666666666666,-0.125,-0.1590909090909091,,0.25,-0.15789473684210525,0.25,0.5,-0.5,0.5,-0.5,-0.5,,0.0,-0.5,-0.5,-0.25,-0.125,-0.5,-0.03125,-0.125,-0.5,-0.027777777777777776,-0.25,,0.0,-0.25,-0.19444444444444445,-0.5,-0.3333333333333333,0.0,-0.25
"[('AP1', 0), ('p53', 0)]",-0.5,0.0,-0.13636363636363635,,0.5,-0.3526315789473684,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.25,-0.5,-0.5,-0.5,-0.5,,0.0,-0.5,-0.3888888888888889,-0.5,-0.5,0.5,-0.2
"[('IKK', 1), ('miR200', 1)]",-0.5,-0.5,-0.045454545454545456,,-0.5,-0.33157894736842103,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.25,-0.16666666666666666,-0.5,-0.5,-0.25,,-0.5,0.0,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('EpCAM', 0), ('TGFb', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('AP1', 0), ('SMAD23', 1)]",-0.5,0.0,-0.13636363636363635,,0.5,-0.3526315789473684,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.25,-0.5,-0.5,-0.5,-0.5,,0.0,-0.5,-0.3888888888888889,-0.5,-0.5,0.5,-0.2
"[('ERK', 0), ('Snail', 0)]",-0.3333333333333333,0.0,-0.045454545454545456,,0.0,-0.17894736842105263,0.25,-0.5,-0.5,-0.5,-0.5,0.5,,0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.0625,0.25,-0.5,-0.2777777777777778,-0.5,,0.0,0.0,-0.16666666666666666,0.0,0.0,-0.5,-0.35
"[('PI3K', 1), ('TGFb', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('GLI', 0), ('GSK3b', 0)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.34210526315789475,0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.25,-0.5,-0.5,-0.3888888888888889,-0.5,,-0.5,-0.5,-0.2777777777777778,-0.5,-0.5,-0.5,-0.2
"[('GLI', 0), ('TGFBR', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.34210526315789475,0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.25,-0.5,-0.5,-0.3888888888888889,-0.5,,-0.5,-0.5,-0.2777777777777778,-0.5,-0.5,-0.5,-0.2
